Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Roy A.; Thompson S.E.; Hodson J.; Win K.Z.; Alvior A.M.; Cumberland M.J.; Ochoa-Ferraro A.; Oxborough D.; Geberhiwot T.; Steeds R.P.,Utilization of Transthoracic Echocardiography and Biochemical Markers in Detecting Cardiomyopathy in Fabry Disease,2025,CJC Open,10.1016/j.cjco.2025.01.017,"Background: Fabry disease (FD) is an X-linked lysosomal storage disorder caused by α-galactosidase A enzyme deficiency, resulting in multiorgan accumulation of glycosphingolipid. Cardiac accumulation leads to left ventricular hypertrophy, diastolic dysfunction, fibrosis, and sudden cardiac death. Advances in transthoracic echocardiograms (TTEs) have enabled the detection of subclinical atrial and ventricular cardiomyopathy. Until now, studies assessing changes on TTE in FD have been small and cross-sectional. To understand longitudinal changes, our aim was to quantify trends in TTE parameters, linked to relevant physiological and biochemical parameters. Methods: A single-centre retrospective study was conducted of 75 FD patients who received longitudinal follow-up care (53% female, 57% on enzyme replacement therapy) between 2011 and 2023. Results: Longitudinal follow-up care demonstrated increasingly impaired left ventricular global longitudinal strain (GLS), tissue Doppler imaging, and right ventricular systolic function. Atrial changes included increasingly impaired left atrial GLS, greater volumes, and reduced left atrial ejection fraction and fractional area change. A sex-specific increase occurred in indexed left ventricular mass in male patients. Biochemical changes included increases in high-sensitivity Troponin-T and N-terminal-pro-B-type natriuretic peptide levels. A sex-specific increase in the urine protein level and the albumin-creatinine ratio in male patients. Conclusions: TTE and biochemical trends highlight the gradual and insidious nature of FD progression, and stress the importance of considering multiparametric endpoints, including GLS, atrial function, and biomarkers, when assessing outcome in FD. © 2025 The Authors",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85219080394,[WARNING:NoKeywords]
Liang H.; Xuan Q.; Liu C.; Wan A.; You N.; Xiao M.; Zhang H.; Han M.; Wan G.,Machine learning-assisted tacrolimus dose optimization in childhood- onset systemic lupus erythematosus through population pharmacokinetic modeling,2025,Computers in Biology and Medicine,10.1016/j.compbiomed.2025.110782,"Objective: This study aimed to improve treatment effectiveness in childhood-onset systemic lupus erythematosus (cSLE) by developing machine learning algorithms integrated with pharmacokinetic parameters to predict individualized tacrolimus dosing for optimized therapy. Methods: Data from 480 trough tacrolimus concentrations in 86 cSLE patients over five years were analyzed. A nonlinear mixed-effects model was constructed to characterize the pharmacokinetics of tacrolimus. We screened 27 machine learning and deep learning models using 29 clinical variables to select the best-performing individualized dose prediction model. To further enhance prediction accuracy, the pharmacokinetic parameters were subsequently embedded within the optimized model. Model performance was assessed through the utilization of goodness-of-fit plots and diagnostic parameters such as objective function values and Shapley Additive exPlanations (SHAP) values. Results: The pharmacokinetic profile of tacrolimus was best accurately characterized by a one-compartment model, which incorporated first-order kinetics for both absorption and elimination processes. The typical estimates for apparent clearance (CL/F) and volume of distribution (V/F) were 3.52 L/h/70 kg and 124.84 L/70 kg, respectively. Among the 27 machine learning models, the XGBoost algorithm demonstrated the best prediction accuracy for tacrolimus dose (R2 = 0.74, mean absolute error [MAE] = 0.016, mean square error [MSE] = 0.0005). After incorporating 11 key variables, including pharmacokinetic parameters (CL/F and V/F), into the model and performing hyperparameter turning, prediction accuracy significantly enhanced (R2 = 0.80, MAE = 0.013, MSE = 0.0004). Two cSLE patients who received model-predicted doses achieved disease activity indexes ≤4 after treatment. Conclusion: This study successfully developed an accurate machine learning-based model for predicting individualized tacrolimus dosing in cSLE patients. The integration of pharmacokinetic parameters significantly enhanced the model's accuracy, improving dosing precision and reducing overexposure, thus enhancing therapeutic efficacy. © 2025",,Final,,Scopus,2-s2.0-105010921975,[WARNING:NoKeywords]
Gao Q.; Tang W.; Chen Y.; Chen L.; Zhou Y.; Chen H.; Li W.; Wang X.,"Multidisciplinary team-led management of Wagner grade 3 diabetic foot ulcer with MRSA infection, guided by wound care specialists: A case report",2025,Current Problems in Surgery,10.1016/j.cpsurg.2024.101672,[No abstract available],,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85212085651,Diabetic foot ulcer; Multidisciplinary team; Wound care
Chen J.; Sun Z.; Guo J.; Wang Q.; Chen M.; Zhang B.; Liu Y.; Wang Z.; Feng J.; Feng Y.,Prognostic value of perioperative NER levels combined with Ca199 in cholangiocarcinoma surgery,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101719,[No abstract available],,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85219685829,[WARNING:NoKeywords]
Demirpolat M.T.; İslam M.M.,Can inflammation indices derived from complete blood count be an alternative to diagnostic laparoscopy in predicting the presence of diaphragmatic injury in patients with left thoracoabdominal stab wounds?,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101720,[No abstract available],,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85216994823,Complete blood count; Stab
Gu S.; Chen S.; Chai Y.; Qu C.; Sun X.; Yu J.,Predictive value of preoperative serum cytokeratin 19 fragment antigen 21-1(CYFRA 21-1) in surgical resection for colorectal cancer: A retrospective study,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101791,[No abstract available],,Final,,Scopus,2-s2.0-105009037347,Carcinoembryonic antigen; Surgical oncology; Surgical resection; Value (mathematics)
Chen Z.; Lin C.; Zhang J.,The survival prognosis after adjuvant transcatheter arterial chemoembolization in primary liver cancer: Aretrospective study,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101811,[No abstract available],,Final,,Scopus,2-s2.0-105008905754,Transcatheter arterial chemoembolization
Zhang H.; Ye M.; Meng Q.; Ma L.,Investigating MACE prediction following CABG using Albumin-Bilirubin scores: Analysis of the MIMIC-IV database,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101813,[No abstract available],,Final,,Scopus,2-s2.0-105009281036,Mace
Fu Y.; Wang W.,Predictive value of preoperative sarcopenia and nutritional status for postoperative complications in non-small cell lung cancer,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101842,[No abstract available],,Final,,Scopus,2-s2.0-105011068948,Preoperative care
Wang C.; Tang M.; Chen D.; Zhou Y.; Liang G.; Chen T.; Shen R.,Enhancing risk assessment for post-ESD esophageal stricture using a novel nomogram model based on the Prognostic Nutrition Index,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101843,[No abstract available],,Final,,Scopus,2-s2.0-105009486379,Esophageal stricture; Nomogram
Li Q.; Tang Z.; Liu H.; Xue F.; Cheng Y.; Chen C.; Zhang D.; Geng Z.,Analysis of risk factors for perineural invasion and efficacy of adjuvant chemotherapy in patients with intrahepatic cholangiocarcinoma,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101845,[No abstract available],,Final,,Scopus,2-s2.0-105010867985,Adjuvant Chemotherapy; Intrahepatic Cholangiocarcinoma; Perineural invasion
Yan S.; Zhang Y.; Shen C.; Xiong J.; Chen S.; Ren Z.,Clinical factors affecting thrombosis of false lumen after thoracic endovascular aortic repair (TEVAR) in patients with complicated Stanford type B aortic dissection,2025,Current Problems in Surgery,10.1016/j.cpsurg.2025.101847,[No abstract available],,Final,,Scopus,2-s2.0-105011848558,Aortic repair
Akamine C.M.; Staggers K.A.; Sahly H.M.E.,Prolonged SARS-CoV-2 nucleic acid detection: clinical characteristics from a US hospital,2025,Diagnostic Microbiology and Infectious Disease,10.1016/j.diagmicrobio.2025.116921,"Reports of prolonged SARS-CoV-2 nucleic acid detection have been described. Of 175 adult patients readmitted after being hospitalized with COVID-19 between March 2020 and June 2021, 35 had positive SARS-CoV-2 nucleic acid amplification test (NAAT) 30 days or more from their initial NAAT. Higher albumin levels at the initial hospitalization were associated with a decreased risk of prolonged viral detection. © 2025",,Final,,Scopus,2-s2.0-105006591737,2019-20 coronavirus outbreak; Betacoronavirus; Nucleic acid detection
Eremeev R.O.; Dubinina T.V.; Burtsev I.D.; Markova A.A.; Borisova N.E.; Ivanova M.M.; Belousov M.S.; Kosov A.D.; Khabibullin V.R.; Proskurnin M.A.; Kuzmin V.A.; Milaeva E.R.,"Novel subporphyrazine-drug hybrid photosensitizers containing diclofenac and abiraterone: synthesis, photophysical properties and photodynamic activity in vitro",2025,Dyes and Pigments,10.1016/j.dyepig.2025.112868,"Novel tripyrrolic photosensitizers covalently linked to drug molecules were obtained by post-macrocyclization functionalization of pyrazine-fused boron subporphyrazines with diclofenac and abiraterone. Improved cyclotrimerization conditions made it possible to obtain the starting boron subporphyrazines with axial chlorine in good yields. The influence of the nature of the axial ligand, as well as peripheral groups, on the photophysical properties of subporphyrazines is shown. The results of flash photolysis showed the formation of triplet states. Compared to diclofenac-substituted compounds, abiraterone-containing photosensitizers exhibited intense fluorescence (Φf ∼ 0.2) and high singlet oxygen quantum yields (ΦΔ ∼ 0.6). In addition to bright fluorescence and efficient singlet oxygen generation, abiraterone-containing subporphyrazines demonstrated micromolar photodynamic activity in vitro and low dark cytotoxicity against a human colon cancer cell line (HCT116). Using thermal lens measurements, a significant increase in the thermal diffusivity of solutions of target subporphyrazines under the influence of laser irradiation was detected. © 2025 Elsevier Ltd",,Final,,Scopus,2-s2.0-105004554951,Abiraterone; Diclofenac
Takizawa K.; Shirai Y.; Kajiho Y.; Kanda S.; Kato M.; Abe H.; Miura K.; Hattori M.; Harita Y.,"Treatment of Nephrotic Syndrome With Antinephrin Antibodies Using Plasmapheresis, Rituximab, and Mycophenolate Mofetil",2025,Kidney International Reports,10.1016/j.ekir.2025.02.017,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-86000734972,Mycophenolate; Nephrin; Plasmapheresis
Shah C.V.; Zeng X.; Clapp W.L.,Proliferative Glomerulonephritis With Monoclonal Ig Deposits Without Detectable Clones: Navigating Empirical Clone-Directed Therapy,2025,Kidney International Reports,10.1016/j.ekir.2025.04.031,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105004438435,Antibody therapy; Monoclonal antibody therapy; clone (Java method)
Roig-Marín N.; Torres Hernández J.; Delicado Hernández C.; Navarro Casado L.; Pinés Corrales P.J.,"Prevalence of chronic kidney disease in patients treated in Endocrinology, Diabetes and Nutrition outpatient clinics: A single-center, cross-sectional, retrospective, descriptive study; [Prevalencia de enfermedad renal crónica en pacientes atendidos en consultas externas de Endocrinología, Diabetes y Nutrición]",2025,"Endocrinologia, Diabetes y Nutricion",10.1016/j.endinu.2025.501612,[No abstract available],,Final,,Scopus,2-s2.0-105006947501,Cross-sectional study; Outpatient clinic; Single Center
