Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Ostrominski J.W.; Wagholikar K.B.; Olsson K.; Unlu O.; Zelle D.; Kumar S.; Smith A.M.; Toliver J.C.; Michalak W.; Fabricatore A.; Hartaigh B.Ó.; Baer H.J.; Cannon C.P.; Apovian C.M.; Fisher N.D.L.; Plutzky J.; Scirica B.M.; Blood A.J.,Contemporary treatment patterns of overweight and obesity: insights from the Mass General Brigham health care system,2025,Obesity,10.1002/oby.24186,"Objective: The objective of this study was to describe the prevalence of obesity, obesity-related conditions (ORCs), and antiobesity medication (AOM) eligibility and prescribing practice among eligible patients in a large health care system. Methods: In this cross-sectional analysis of the multicenter Mass General Brigham health care system (Boston, Massachusetts) spanning 2018 to 2022, adults eligible for AOMs (BMI ≥ 30 kg/m2 or BMI 27–29.9 kg/m2 with ≥1 ORC) were identified. Among those AOM-eligible, the prevalence of prescriptions for AOMs approved for long-term weight management was evaluated. Results: Of 2,469,474 adults (mean [SD], age 53 [19] years; 57% female; BMI 28.1 [6.3] kg/m2), a total of 1,110,251 (45.0%) were eligible for AOMs. Of these, 69.4% (31.2% of overall cohort) had BMI ≥ 30 kg/m2. AOM prescription was observed in 15,214 (1.4%) of all eligible patients, with female sex, younger age, higher BMI, commercial insurance, and greater ORC burden associated with higher prevalence of AOM prescriptions. Musculoskeletal disorders (54%) were the most common ORCs, with ≥2 ORCs observed in 62% of patients. Liraglutide 3.0 mg and semaglutide 2.4 mg were the most frequently prescribed AOMs (58% and 34% of all AOMs, respectively). Conclusions: Although nearly one-half of all patients in a large health care system were AOM-eligible by guidelines and regulatory labeling, only 1% of those who were eligible were prescribed AOMs. © 2024 The Author(s). Obesity published by Wiley Periodicals LLC on behalf of The Obesity Society.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85212420038,[WARNING:NoKeywords]
Qu H.; Zhou L.; Wang J.; Tang D.; Zhang Q.; Shi J.,Iron overload is closely associated with metabolic dysfunction-associated fatty liver disease in type 2 diabetes,2025,Obesity,10.1002/oby.24236,"Objective: The relationship between iron metabolism disturbances and metabolic dysfunction-associated fatty liver disease (MAFLD) remains controversial. This study aimed to investigate the association of iron overload with MAFLD in patients with type 2 diabetes mellitus (T2DM). Methods: This study included 155 Chinese inpatients with T2DM. MAFLD was diagnosed and grouped using magnetic resonance imaging (MRI). MRI biomarkers such as proton density fat fraction and iron accumulation ((Formula presented.)) were measured. Their clinical characteristics were compared, and the association of iron metabolism markers with MAFLD in patients with T2DM was analyzed. Results: Iron metabolism markers, including MRI- (Formula presented.), ferritin, serum iron, hepcidin, and total iron-binding capacity, were overloaded in groups with MAFLD (p < 0.001 for trend). They were positively correlated with MAFLD and reflected the severity of MAFLD. The five markers of logistic regression analysis revealed an increased MAFLD risk (p < 0.001 for trend). The areas under the curve of five markers all exceeded 0.5, indicating certain predictive values for MAFLD. Conclusions: MAFLD is associated with significant iron overload in Chinese patients with T2DM. Serum iron, ferritin, total iron-binding capacity, hepcidin, and (Formula presented.) value are essential iron metabolism markers to evaluate and predict the progression of MAFLD in patients with T2DM. © 2025 The Author(s). Obesity published by Wiley Periodicals LLC on behalf of The Obesity Society.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85217038797,[WARNING:NoKeywords]
Bonifacio E.; Coelho R.; Ewald D.A.; Gemulla G.; Hubmann M.; Jarosz-Chobot P.; Kohls M.; Kordonouri O.; Lampasona V.; Narendran P.; Pociot F.; Šumník Z.; Szypowska A.; Zapardiel-Gonzalo J.; Ziegler A.-G.,The efficacy of islet autoantibody screening with or without genetic pre-screening strategies for the identification of presymptomatic type 1 diabetes,2025,Diabetologia,10.1007/s00125-025-06408-4,"Early detection of type 1 diabetes, in its presymptomatic stage, offers significant clinical advantages, including treatment that can delay disease onset. Current screening focuses on identifying islet autoantibody positivity, with proposed optimal testing at ages 2, 6 and 10 years potentially achieving up to 80% sensitivity. However, challenges arise from participation rates and costs associated with multiple screenings. Genetic pre-screening has been suggested as a complementary strategy to target high-risk individuals prior to autoantibody testing, but its real-world benefits remain uncertain. Broad genetic selection strategies, based on family history, HLA typing or polygenic risk scores, can identify subsets of the population at elevated risk. However, these approaches face issues like low recall rates, socioeconomic biases and limited applicability across diverse ancestries. Additionally, the cost-effectiveness and infrastructure requirements of integrating genetic testing into routine healthcare remain significant hurdles. The combined use of genetic and autoantibody testing could improve predictive value, especially with innovations like point-of-care genetic testing. Yet, the ultimate success of any screening programme depends less on specific strategies and more on maximising public and healthcare-provider engagement, ensuring high participation, and addressing socioeconomic and demographic disparities. Digital-health infrastructure may play a crucial role in improving recall rates and maintaining follow-up adherence. In conclusion, while repeated islet autoantibody screening remains the most effective standalone approach, conducting genetic screening prior to islet autoantibody testing may be practical in certain contexts, provided that sufficient resources and equitable strategies are employed. Public engagement and robust infrastructure are essential to realising the full potential of early type 1 diabetes detection programmes. © The Author(s) 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105000818913,[WARNING:NoKeywords]
Amirian P.; Zarpoosh M.; Najafi F.; Shakiba E.; Anvari B.; Pasdar Y.,Ultra-processed foods and type 2 diabetes mellitus incidence in RaNCD project: a prospective cohort study,2025,Acta Diabetologica,10.1007/s00592-024-02385-z,"Background: Following rapid population growth and urbanization, global ultra-processed food consumption levels have increased. Additionally, type 2 diabetes mellitus, a non-communicable disease, is affecting one-tenth of the people worldwide. In this study, we aimed to investigate the association between ultra-processed food consumption and the risk of type 2 diabetes mellitus in different scenarios in a prospective cohort study in the western part of Iran. Methods: The RaNCD cohort includes 10,047 participants aged 35 to 65; we included participants susceptible to diabetes at enrolment with follow-up data. We used the widely accepted Nova classification to define ultra-processed foods. A multivariable Cox proportional hazards regression model was used as the main model; furthermore, the Cox model with different adjustments and the logistic regression model were used as sensitive analysis to evaluate the association between ultra-processed foods consumption and type 2 diabetes mellitus. Results: A total of 8827 participants with a mean age of 46.92y, a mean follow-up time of 7.1y, and a mean daily ultra-processed food intake of 87.69 g were included. During the follow-up phases, we included 255 incidences of type 2 diabetes mellitus cases. After adjusting for confounders in the primary model, including age, gender, residence type, socioeconomic status, physical activity, body mass index, and familial history of diabetes despite the elevated hazard ratio of 1.08 (0.75, 1.55) in the fourth quartile compared to the first quartile, the P-value was insignificant (p-value = 0.665); p for trend in the UPF quartiles was also insignificant. Conclusion: Our study has shed light on the association between ultra-processed food consumption and the risk of type 2 diabetes mellitus. However, further investigations are necessary to confirm or refute the UPFs/T2DM association. © Springer-Verlag Italia S.r.l., part of Springer Nature 2024.",,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85205912361,[WARNING:NoKeywords]
Le H.; Sindahl P.; Andersen M.; Hallgreen C.E.,Understanding the Work of the Pharmacovigilance Risk Assessment Committee (PRAC): A Quantitative Review of the Post-Authorisation Safety Evaluation of Antidiabetic Drugs from 2012 to 2022,2025,Drug Safety,10.1007/s40264-025-01536-7,"Background: The Pharmacovigilance Risk Assessment Committee (PRAC) plays a central role in the European Union’s pharmacovigilance system, evaluating drug safety through several procedures and activities. Despite its central role, few studies have quantitatively investigated the PRAC’s activities from a system’s perspective. Objective: This study aims to map PRAC’s evaluation of safety signals and concerns using antidiabetic products as a case. It characterises the drugs and adverse events involved, analyses the PRAC-led regulatory procedures where the safety signals and concerns were evaluated, and provides a comprehensive review of PRAC meeting minutes. Methods: From PRAC meeting minutes, we retrieved information on all antidiabetic drug-related adverse events discussed from 2012 to 2022. We identified drug-adverse event evaluations based on the discussion content. These were described by drug classes, System Organ Classes, PRAC procedures, and the evaluation outcomes corresponding to recommendations for regulatory actions. We also analysed the sequence of PRAC-led procedures and activities addressing drug-adverse event pairs across meeting minutes. Results: A total of 321 drug-adverse event pairs were identified, with 14 pairs associated with drug classes. Second-generation antidiabetic agents, including sodium-glucose transport protein-2 inhibitors, glucagon-like peptide-1 receptor agonists, and dipeptidyl peptidase 4 inhibitors, were the most frequently discussed. Of these, 62 pairs underwent multiple evaluations, resulting in a total of 413 evaluations. In 48% of evaluations, no regulatory action was required. Most evaluations (97%) were concluded in a single procedure, and 66% were concluded in one meeting. Periodic safety update reports accounted for 54% of drug-adverse event evaluations and updates to product information were the most frequent outcome. Signal assessment and prioritisation procedures, while less common, resulted in more diverse recommendations for regulatory action. Referrals were infrequent (N = 5) and were often triggered by the signal assessment and prioritisation procedure. Conclusions: Periodic safety update reports are the primary source for PRAC evaluations of safety signals although they are not intended for notification of new urgent safety information. Compared with periodic safety update reports, the signal assessment and prioritisation procedure evaluates fewer signals but leads to a wider range of regulatory actions, from risk minimisation measures to referrals. This difference may be attributed to the fact that signals detected in periodic safety update reports are not intended for urgent safety issues, these should be assessed through the signal assessment and prioritisation procedure, as the latter involves real-time signal management, whereas the periodic safety update reports are conducted at predefined intervals. © The Author(s) 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85219011113,[WARNING:NoKeywords]
Ozer E.A.; Keskin A.; Berrak Y.H.; Cankara F.; Can F.; Gursoy-Ozdemir Y.; Keskin O.; Gursoy A.; Yapici-Eser H.,Shared interactions of six neurotropic viruses with 38 human proteins: a computational and literature-based exploration of viral interactions and hijacking of human proteins in neuropsychiatric disorders,2025,Discover Mental Health,10.1007/s44192-025-00128-2,"Introduction: Viral infections may disrupt the structural and functional integrity of the nervous system, leading to acute conditions such as encephalitis, and neuropsychiatric conditions as mood disorders, schizophrenia, and neurodegenerative diseases. Investigating viral interactions of human proteins may reveal mechanisms underlying these effects and offer insights for therapeutic interventions. This study explores molecular interactions of virus and human proteins that may be related to neuropsychiatric disorders. Methods: Herpes Simplex Virus-1 (HSV-1), Cytomegalovirus (CMV), Epstein-Barr Virus (EBV), Influenza A virus (IAV) (H1N1, H5N1), and Human Immunodeficiency Virus (HIV1&2) were selected as key viruses. Protein structures for each virus were accessed from the Protein Data Bank and analyzed using the HMI-Pred web server to detect interface mimicry between viral and human proteins. The PANTHER classification system was used to categorize viral-human protein interactions based on function and cellular localization. Results: Energetically favorable viral-human protein interactions were identified for HSV-1 (467), CMV (514), EBV (495), H1N1 (3331), H5N1 (3533), and HIV 1&2 (62425). Besides immune and apoptosis-related pathways, key neurodegenerative pathways, including those associated with Parkinson’s and Huntington’s diseases, were frequently interacted. A total of 38 human proteins, including calmodulin 2, Ras-related botulinum toxin substrate 1 (Rac1), PDGF-β, and vimentin, were found to interact with all six viruses. Conclusion: The study indicates a substantial number of energetically favorable interactions between human proteins and selected viral proteins, underscoring the complexity and breadth of viral strategies to hijack host cellular mechanisms. Further in vivo and in vitro validation is required to understand the implications of these interactions. © The Author(s) 2025.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85218681362,[WARNING:NoKeywords]
Martins F.; Paula D.; Ferreira J.,Managing Painful Digital Ulcers in a Patient Undergoing Hemodialysis; [Úlceras digitales dolorosas en paciente en hemodiálisis],2025,Actas Dermo-Sifiliograficas,10.1016/j.ad.2023.09.036,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105001334940,[WARNING:NoKeywords]
Camardella I.R.; Marin M.V.; Rodriguez Saa S.,[Translated article] Exophytic Tumor on the Foot Dorsal Region; [Tumor exofítico en la región dorsal del pie],2025,Actas Dermo-Sifiliograficas,10.1016/j.ad.2024.12.011,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85215075240,[WARNING:NoKeywords]
Patel S.; Fung M.; Prasai S.; Butalia S.; Anderson T.J.,Emergency department visits and hospitalizations after a diagnosis of angina with no obstructive coronary artery disease (ANOCA),2025,American Heart Journal,10.1016/j.ahj.2025.02.021,"Background: Angina with no obstructive coronary artery disease (ANOCA) presents diagnostic and treatment challenges, significantly burdening healthcare resources. This study assessed emergency department (ED) visits and hospitalizations and factors associated with these outcomes following ANOCA and stable angina (SA) with obstructive coronary artery disease (CAD) diagnoses. Methods: A retrospective cohort of individuals who had their first invasive cardiac catheterization for chest pain in Alberta from 2002 to 2017 was extracted retrospectively from the Alberta Provincial Project for Outcome Assessment in Coronary Heart Disease (APPROACH) database. Incidence rates (IRs) were calculated for ED visits and hospitalizations, while factors associated with these outcomes were analyzed using Cox models. Results: Our analysis included 28,881 individuals (ANOCA, 36%). Two-year postcatheterization IRs of ED visits were 100.3-119.3 per 1,000 person-years for ANOCA and increased over time (unstandardized beta coefficient [b] = 2.19 per biennium [95% CI 0.83-3.55]; P = .008); for SA with obstructive CAD the IRs were 209.3-240.2 per 1,000 person-years and remained stable (b = −1.83 per biennium [95% CI −5.73 to 1.70]; P = .25). IRs of hospitalizations were 12.4-25.8 per 1,000 person-years and stable for ANOCA (b = −0.93 per biennium [95% CI −2.49 to 0.64]; P = .20); for SA with obstructive CAD, they were 106.4-171.4 per 1,000 person-years and decreased over time (b = −9.02 per biennium [95% CI −13.27 to −4.77; P = .002). A previous history of heart failure was most associated with ED visits (HR = 1.74 [95% CI 1.41-2.14]; P < .001) and hospitalizations (HR = 2.40 [95% CI 1.82-3.18]; P < .001) for ANOCA. Conclusions: ED visits for ANOCA have risen over time while hospitalizations remain stable, indicating a growing burden despite generally lower rates than SA with obstructive CAD. These findings underscore the need for more effective management strategies to address the significant morbidity and resource utilization in ANOCA. © 2025 The Authors",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105000438132,[WARNING:NoKeywords]
Harrison C.; Ragavan M.I.; Zupa M.F.; Qin X.; Helgeson V.S.; Vajravelu M.E.,"Loneliness, Discrimination, Stress, and Type 2 Diabetes Risk in Young Adults",2025,American Journal of Preventive Medicine,10.1016/j.amepre.2024.09.019,"Introduction: The aim of this study was to determine the associations between type 2 diabetes or prediabetes and loneliness and related social experiences in young adults, a population at increasingly high risk of type 2 diabetes. Methods: This was a cross-sectional analysis using data from adults aged 18–35 years enrolled in the All of Us Research Program. Exposures included loneliness, social support, discrimination, neighborhood social cohesion, and stress, measured by standardized surveys. The main outcome was type 2 diabetes or prediabetes by self-report or linked health record. Logistic regression determined the odds of type 2 diabetes/prediabetes for each survey measure, adjusting for age, sex, race or ethnicity, income, and family history. Latent class analysis evaluated clustering of social experiences. Data were collected from 2018 to 2022 and analyzed in May 2023–June 2024. Results: The cohort included 14,217 young adults (aged 28.2 ± 4.4 years, 73.1% [n=10,391] women, 64.1% [n=9,111] White, 10.6% [n=1,506] Hispanic, 5.7% [n=806] Black, and 9.1% [n=1,299] multiracial). Overall, 5.5% (n=777) had either prediabetes or type 2 diabetes. The 2 highest loneliness quartiles were associated with increased odds of prediabetes/type 2 diabetes (Q3: OR=1.42 [95% CI=1.15, 1.76] and Q4: OR=1.78 [95% CI=1.45, 2.19]). Greater stress and discrimination and lower social support and neighborhood social cohesion were also associated with increased odds of prediabetes/type 2 diabetes. Latent class analysis revealed 3 distinct phenotypes, with elevated odds of prediabetes/type 2 diabetes in the 2 with the most adverse social profiles (OR=2.32 [95% CI=1.89, 2.84] and OR=1.28 [95% CI=1.04, 1.58]). Conclusions: Loneliness and related experiences are strongly associated with type 2 diabetes and prediabetes in young adults. Whether these factors could be leveraged to reduce type 2 diabetes risk should be investigated. © 2024 The Author(s)",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85206211212,[WARNING:NoKeywords]
Stage A.; Wibaek R.; Rønn P.F.; Bjørnsbo K.S.; Brøns C.; Allesøe K.; Holtermann A.; Vaag A.A.; Linneberg A.; Aadahl M.,The Physical Activity Health Paradox in Type 2 Diabetes,2025,American Journal of Preventive Medicine,10.1016/j.amepre.2024.11.018,"Introduction: The physical activity health paradox refers to the contrasting associations of leisure-time physical activity and occupational physical activity with cardiovascular disease, but whether this applies to Type 2 diabetes risk is unknown. This study aimed to investigate the physical activity health paradox and age-specific Type 2 diabetes. Methods: Working adults (N=5,866) in Denmark aged 30–60 years enrolled in the Inter99 cohort at baseline in 1999 were followed in a Diabetes Register. Incidence rates of Type 2 diabetes as a function of age, sex, and separate and combined levels of self-reported occupational physical activity and leisure-time physical activity were modeled using Poisson regression, adjusting for relevant covariates in separate analyses (2024). Results: Moderate/vigorous leisure-time physical activity was associated with lower risk of Type 2 diabetes than light (rate ratio=0.63, 95% CI=0.46, 0.85). Strenuous occupational physical activity was associated with a slightly higher risk of Type 2 diabetes than moderate occupational physical activity, but the association diminished adjusted for covariates (rate ratio=1.12, 95% CI=0.79, 1.58). Sedentary leisure-time physical activity combined with any level of occupational physical activity was associated with higher risk of Type 2 diabetes than light leisure-time physical activity/moderate occupational physical activity combined (e.g., sedentary leisure-time physical activity and demanding occupational physical activity) (rate ratio=1.68, 95% CI=1.14, 2.48). Moderate/vigorous leisure-time physical activity combined with any level of occupational physical activity was associated with lower risk of Type 2 diabetes (e.g., moderate/vigorous leisure-time physical activity and moderate occupational physical activity) (rate ratio=0.6, 95% CI=0.39, 0.92). Conclusions: Leisure-time physical activity lowered the risk of Type 2 diabetes regardless of the level of occupational physical activity, whereas no similar beneficial effects were found for occupational physical activity level. The differential effects of occupational physical activity and leisure-time physical activity on Type 2 diabetes suggest that the paradox may also exist in Type 2 diabetes. © 2024 The Author(s)",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85216946290,[WARNING:NoKeywords]
