Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Meyer L.,AI versus diabetologist in the choice of antidiabetic treatments for a patient living with type 2 diabetes: May the best win!; [IA versus diabétologue dans le choix des antidiabétiques chez un sujet vivant avec un diabète de type 2 : que le meilleur gagne !],2025,Medecine des Maladies Metaboliques,10.1016/j.mmm.2025.01.014,[No abstract available],,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105003477989,[WARNING:NoKeywords]
Meeke S.D.; Weemer M.M.,Diabetes medication prescribing trends based on provider type and location in the United States,2025,Preventive Medicine Reports,10.1016/j.pmedr.2024.102947,"Background: As primary care physician numbers continue to decline, more patients with type 2 diabetes are likely to receive care from advanced practice providers (APPs), including physician assistants and nurse practitioners. Analyzing diabetes medication prescribing trends among these provider types is essential for ensuring evidence-based diabetes care. Purpose: This retrospective, cross-sectional pilot study aimed to examine differences in type 2 diabetes medication prescribing trends by provider type (physicians vs. APPs) and geographic location, utilizing National Ambulatory Medical Care Survey (NAMCS) data. Methods: Data from the NAMCS were collected in August 2022 for the years 2015, 2016, 2018 and analyzed using IBM SPSS, employing chi-square analysis to assess associations between provider type, geographic location, and prescribed medications. Frequency distributions were calculated for patient characteristics and provider types. Results: Patients prescribed at least one diabetes medication (N = 1444) were included. Most received care from physicians (93.7 %) in metropolitan areas (82.8 %). Statistically significant associations were found between provider type, geographical location, and medications prescribed. Nurse practitioners were more likely to prescribe newer diabetes medications, while physician assistants frequently prescribed basal insulin. Patients in non-metropolitan statistical areas were more often prescribed older medications, whereas those in the West were less likely to receive older medications. Conclusions: The study revealed distinct prescribing patterns by provider type and geographic location. Notably, APPs tended to prescribe newer or specific medications in certain locations, highlighting the influence of provider type and geography on diabetes care. Further studies should include larger samples of APPs to deepen insights into these trends. © 2024",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85212338473,[WARNING:NoKeywords]
Chang Y.; Ai X.; Wu R.; Zhang S.; Zhang P.; Wu S.,Generation and differentiation of an induced pluripotent stem cell line (FMCPGHi006-A) from a patient with Duchenne muscular dystrophy carrying exons 42–43 deletion in the DMD gene,2025,Stem Cell Research,10.1016/j.scr.2025.103756,"Duchenne muscular dystrophy (DMD) is an X-linked recessive genetic disorder characterized by severe progressive muscle atrophy. Although treatments for respiratory complications have improved, dilated cardiomyopathy (DCM) with heart failure remains the leading cause of death in patients with DMD. We generated an induced pluripotent stem cell (iPSC) line from a patient with a deletion of exons 42–43 in the DMD gene and differentiated it into cardiomyocytes (iPSC-CMs). This iPSC line exhibited normal morphology, karyotype, pluripotency marker expression, and trilineage differentiation, while the iPSC-CMs displayed a typical cardiomyocyte morphology and expressed specific markers. © 2025",,Final,,Scopus,2-s2.0-105008779880,[WARNING:NoKeywords]
Ohsawa M.; Hamai Y.; Emi M.; Ibuki Y.; Kurokawa T.; Hirohata R.; Kitasaki N.; Okada M.,Recurrence and prognostic predictors in pathologic T1N0 esophageal squamous cell carcinoma treated with surgery alone,2025,Surgery (United States),10.1016/j.surg.2024.09.019,"Background: Patients diagnosed with pathologic T1N0 esophageal squamous cell carcinoma and treated with surgery alone have a good prognosis and are generally followed up without adjuvant therapy. However, recurrence has been observed in this patient group. Therefore, this study aimed to identify recurrence and prognostic factors in patients with pathologic T1N0 esophageal squamous cell carcinoma who were treated with surgery alone. Methods: Of the 532 patients who underwent esophagectomy with R0 resection at Hiroshima University Hospital between August 2003 and November 2018, 124 who underwent only esophagectomy and had pathological T1N0 esophageal squamous cell carcinoma were included in the study. Recurrence and prognostic factors were analyzed and details of recurrence were evaluated. Results: The 5-year recurrence-free survival and 5-year overall survival rates were 84.7% and 87.2%, respectively. Recurrence was observed in 12 (9.7%) patients. Univariate and multivariate analyses showed that the histologic type (poorly differentiated compared with others) and lymphatic and/or vascular invasion (positive compared with negative) were statistically significant for recurrence-free survival. Kaplan–Meier curves for recurrence-free survival and overall survival showed that prognosis was significantly stratified according to these factors. All patients with poorly differentiated and positive lymphatic and/or vascular invasion experienced recurrence and recurrence pattern is all distant metastases. Conclusions: Poorly differentiated and lymphatic and/or vascular invasion are important recurrence and prognostic predictors in pathologic T1N0 esophageal squamous cell carcinoma treated with surgery alone. Patients with these prognostic factors experienced increased recurrence rates, often with distant metastasis. Therefore, adjuvant therapy may be beneficial for such patients and follow-ups should be performed at closer intervals. © 2024 The Author(s)",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85206618614,[WARNING:NoKeywords]
Utter G.H.; Ray M.; Fang S.-Y.; Tokareva I.; Nievera M.; Weyrich M.S.; Michie A.; Lefebvre M.; West C.; Magoulick K.; Schreiber M.; Romano P.S.,Development and validation of an electronic quality measure for postoperative respiratory failure,2025,Surgery (United States),10.1016/j.surg.2025.109467,"Background: Postoperatively, prolonged mechanical ventilation or unplanned intubation—collectively, “postoperative respiratory failure”—has high morbidity and mortality risk, but hospitals' automated ability to detect this complication is currently limited. Study Design: We developed an electronic clinical quality measure for postoperative respiratory failure on the basis of input from clinical and quality experts. Using 2022 structured electronic health record data from 12 diverse hospitals encompassing 2 common electronic health record vendors, we retrospectively evaluated criteria for postoperative respiratory failure after an operation during an elective hospitalization. We sampled all denominator-eligible cases meeting postoperative respiratory failure criteria, and a subset that did not, from each center. Trained nurse abstractors reviewed medical records using a standard instrument. We assessed the positive and negative predictive value of the measure (with 95% confidence intervals), and the discrimination and calibration of its risk model. Results: Among 95 records flagged by the measure and 310 denominator-eligible records not flagged, the postoperative respiratory failure electronic clinical quality measure numerator criteria had a positive predictive value of 88.7% (95% confidence intervals, 80.6–94.2%) and negative predictive value of 99.7% (95% confidence intervals, 98.2–100%). False-positive results frequently involved easily correctible respiratory therapist documentation errors. Risk-adjusted rates of postoperative respiratory failure across hospitals ranged from 0.0 to 16.8/1,000 hospitalizations. The risk model, which included 8 comorbidities, 6 laboratory tests, and American Society of Anesthesiologists physical status classification, had a c-statistic of 0.91. Conclusion: Postoperative respiratory failure can be measured with high validity from readily available, structured electronic health record data. A postoperative respiratory failure electronic clinical quality measure would not be dependent on administrative claims data or collection by trained abstractors, offering the potential to inform quality improvement in elective perioperative care. © 2025 Elsevier Inc.",,Final,,Scopus,2-s2.0-105007165402,[WARNING:NoKeywords]
Kawashima J.; Endo Y.; Khalil M.; Woldesenbet S.; Akabane M.; Ruzzenente A.; Ratti F.; Marques H.; Oliveira S.; Balaia J.; Cauchy F.; Lam V.; Poultsides G.; Kitago M.; Popescu I.; Martel G.; Gleisner A.; Hugh T.J.; Aldrighetti L.; Endo I.; Pawlik T.M.,Development and validation of a preoperative risk prediction model for severe complications and very early recurrence after liver resection for hepatocellular carcinoma,2025,Surgery (United States),10.1016/j.surg.2025.109527,"Introduction: We sought to develop and externally validate a preoperative model for predicting the risk of severe complications and very early recurrence after liver resection for hepatocellular carcinoma. Methods: Patients who underwent curative-intent hepatectomy for hepatocellular carcinoma between 2000 and 2023 were identified using a multi-institutional international database. Preoperative characteristics were assessed in relation to severe complications (defined as complications with a Clavien-Dindo classification III or greater) and very early recurrence (recurrence within 6 months after surgery) using multivariable analysis. Predictive models for severe complications and very early recurrence were developed and externally validated. Results: Among 969 patients, 97 patients (10.0%) experienced severe complications, and 116 patients (12.0%) developed very early recurrence. On multivariable analysis, American Society of Anesthesiologists class >2 and greater albumin-bilirubin score were associated with severe complications. Meanwhile, a greater albumin-bilirubin score and higher tumor burden score were associated with very early recurrence. A predictive model for very early recurrence was able to stratify patients relative to their risk for recurrence: low-risk (6-month recurrence-free survival, 94.1%), medium-risk (6-month recurrence-free survival, 86.0%), and high-risk (6-month recurrence-free survival, 67.1%). A total of 74 patients (7.6%) had an unfavorable risk profile (severe complication risk ≥30% and high-risk for very early recurrence). The discriminative accuracy of the severe complications (training: area under the curve, 0.69; external validation: area under the curve, 0.80) and very early recurrence (training: C-index: 0.65; external validation: C-index: 0.71) models were favorable (see online calculator: https://junkawashima.shinyapps.io/HCC_comp_VER/). Conclusion: An easy-to-use online calculator stratified patients relative to short- and long-term risks, identifying a subset of patients at a high risk of severe complications and very early recurrence who were unlikely to benefit from surgical resection. © 2025 Elsevier Inc.",,Final,,Scopus,2-s2.0-105009002442,[WARNING:NoKeywords]
Gordon R.; Kerr J.; Feist A.; Mariski M.; Kozuch J.,Glucagon-Like Peptide-1 Receptor Agonists Compared to Insulin for Post-Transplant Diabetes Mellitus After Solid Organ Transplant,2025,Transplantation Proceedings,10.1016/j.transproceed.2025.02.031,"Pre-existing diabetes mellitus (DM) prior to solid organ transplant (SOT) and development of post-transplant diabetes mellitus (PTDM) is common. The use of novel agents, such as glucagon-like peptide-1 receptor agonists (GLP-1 RA), has increased in the general population due to beneficial effects on cardiovascular disease (CVD) and weight loss. However, there is limited data in the SOT population. A retrospective, observational, matched cohort study in outpatient SOT recipients on injectable diabetes therapy was performed at a single academic medical center. The purpose of the study was to compare glycemic control in SOT recipients using a GLP-1-RA-containing regimen compared with insulin-only when initiated within 12 months of transplant. Seventy patients were included in the analysis with 51% of subjects in each group reaching their A1c goal within 1 year after starting diabetes therapy. The median A1c was 7.0% in the GLP-1 RA group and 6.9% in the insulin only group (P = .30). One year after starting diabetes therapy, insulin use decreased to 69% in the GLP-1 RA group, while 94% of subjects in the insulin only group remained on insulin (P = .007). There were 7.2 fewer injections per week in the GLP-1 RA group compared to 4.6 more in the insulin group (P < 0.001). In SOT recipients within 12 months of transplant, the use of GLP-1 RA for blood glucose management had the same A1C goal attainment as insulin-only while allowing for fewer injections per week. © 2025 The Authors",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105000929643,[WARNING:NoKeywords]
Cavanaugh D.; Holt S.K.; Dwyer E.; Petersen E.; Gore J.L.; Schade G.R.; Grivas P.; Hsieh A.C.; Lee J.K.; Montgomery B.; Schweizer M.T.; Yezefski T.; Yu E.Y.; Chen J.J.; Liao J.J.; Weg E.; Zeng J.; Jannat S.; Berry D.L.; Master V.A.; Garcia J.M.; Reed M.J.; Bentov I.; Wright J.L.; Psutka S.P.,Prospective evaluation of comprehensive geriatric assessments in multidisciplinary bladder cancer care and implications for personalized vulnerability phenotyping,2025,Urologic Oncology: Seminars and Original Investigations,10.1016/j.urolonc.2025.03.025,"Purpose: Frailty predicts adverse outcomes in bladder cancer (BC). Current guidelines endorse completion of Comprehensive Geriatric Assessments (CGAs) in older adults prior to treatment election to objectively measure frailty, however, these are rarely performed in urologic practice due to inadequate resources. We hypothesized CGA implementation would be feasible and identify multifaceted vulnerabilities beyond standard risk assessments in a multidisciplinary BC clinic and developed a novel method to visualize “vulnerability phenotypes” to guide supportive interventions. Methods: Adults with BC were prospectively enrolled (June, 2020–July, 2021). Initially, patients underwent standard of care (SOC) risk assessment (N = 27). Subsequently, patients completed CGAs augmented with body composition assessments (N = 67). CGA completion time, rates, and patient-reported burden were assessed. Interdependence of CGA domains were quantified using Spearman correlation coefficients and compared decisional conflict and regret between arms. Vulnerability phenotypes were visualized using Spider Plots, generated in R. Clinical and survival associations with CGAs were evaluated using Cox proportional hazards models. Results: 94 patients were enrolled with a median age of 72 years. Instrument completion in the CGA cohort was 79% to 100%. 91% of patients reported CGA completion was at most minimally burdensome. CGAs identified vulnerabilities including 31% vulnerable-to-moderately frail, 21% with mild-to-severe depression, 3% with mild-moderate dementia, and 40% at risk for malnutrition-malnourished. Frailty measures across instruments were weakly correlated (rho <0.4). In this heterogeneous cohort, vulnerability domains were not significantly associated with decisional conflict/regret, survival, nor complication rates after treatment. A novel Spider Plot tool is proposed to facilitate communication of the dominant vulnerability-driving individual risks. Conclusions: CGAs can be successfully incorporated into uro-oncology practice with low perceived burden, identifying key vulnerabilities with implications for clinical care. Weak correlations across instruments support the value of gathering information across discrete domains. We present a novel approach to visually characterize personalized vulnerability phenotypes. © 2025 Elsevier Inc.",,Final,,Scopus,2-s2.0-105004283444,[WARNING:NoKeywords]
Tafrishi A.; Alva T.; Chartron J.; Wheeldon I.,Ribo-seq guided design of enhanced protein secretion in Komagataella phaffii,2025,Metabolic Engineering,10.1016/j.ymben.2025.04.007,"The production of recombinant proteins requires the precise coordination of various biological processes, including protein synthesis, folding, trafficking, and secretion. The overproduction of a heterologous protein can impose various bottlenecks on these networks. Identifying and alleviating these bottlenecks can guide strain engineering efforts to enhance protein production. The methylotrophic yeast Komagataella phaffii is used for its high capacity to produce recombinant proteins. Here, we use ribosome profiling to identify bottlenecks in protein secretion during heterologous expression of human serum albumin (HSA). Validation of this analysis showed that the knockout of non-essential genes whose gene products target the ER, through co- and post-translational mechanisms, and have high ribosome utilization can increase production of a heterologous protein, HSA. A triple knockout in co-translationally translocated carbohydrate and acetate transporter Gal2p, cell wall maintenance protein Ydr134cp, and the post-translationally translocated cell wall protein Aoa65896.1 increased HSA production by 35 %. This data-driven strain engineering approach uses cell-level information to identify gene targets for phenotype improvement. This specific case identifies hits and creates strains with improved HSA production, with Ribo-seq and bioinformatic analysis to identify non-essential ER targeted proteins that are high ribosome utilizers. © 2025 The Authors",,Final,,Scopus,2-s2.0-105004345673,[WARNING:NoKeywords]
Buteau J.P.; Kostos L.; Jackson P.A.; Xie J.; Haskali M.B.; Alipour R.; McIntosh L.E.; Emmerson B.; MacFarlane L.; Martin C.A.; Chan J.; Williams S.E.; Jewell K.E.; Eifer M.; Hamilton A.J.; Harris W.Q.; Akhurst T.; Au L.; Cardin A.J.; Furic L.; Kashyap R.K.; Kong G.; Ravi Kumar A.S.; Murphy D.G.; Ravi R.; Saghebi J.; Sandhu S.; Tran B.; Azad A.A.; Hofman M.S.,"First-in-human results of terbium-161 [161Tb]Tb-PSMA-I&T dual beta–Auger radioligand therapy in patients with metastatic castration-resistant prostate cancer (VIOLET): a single-centre, single-arm, phase 1/2 study",2025,The Lancet Oncology,10.1016/S1470-2045(25)00332-8,"Background: Terbium-161 (161Tb) emits beta-radiation similar to lutetium-177 (177Lu), with additional radiation over ultra-short path lengths from Auger electrons. 161Tb has shown superior in-vitro and in-vivo efficacy compared with 177Lu. We aimed to evaluate the safety of [161Tb]Tb-PSMA-I&T in patients with metastatic castration-resistant prostate cancer (mCRPC). Methods: VIOLET was an investigator-initiated, single-centre, phase 1/2 trial, conducted at the Peter MacCallum Cancer Centre (Melbourne, VIC, Australia). Eligible patients were men aged 18 years or older with progressive mCRPC (histologically or cytologically confirmed adenocarcinoma of the prostate or unequivocal diagnosis of metastatic prostate cancer with an elevated serum prostate specific antigen) previously treated with an androgen receptor pathway inhibitor and taxane chemotherapy (unless medically unsuitable), Eastern Cooperative Oncology Group performance status of 0–2, and prostate-specific membrane antigen (PSMA) positivity (maximum standardised uptake value ≥20 on PSMA PET-CT) without discordance on 2-[18F]fluoro-2-deoxy-D-glucose (FDG) PET-CT. Dose escalation (3 + 3 design) had three prespecified radioactivities (4·4 GBq, 5·5 GBq, and 7·4 GBq). Up to six cycles of [161Tb]Tb-PSMA-I&T were administered intravenously every 6 weeks, reduced by 0·4 GBq for each cycle. Primary endpoints of phase 1 were dose-limiting toxicities, the maximum tolerated dose, and the recommended phase 2 dose, and the primary objective of phase 2 was evaluation of adverse events as defined by Common Terminology Criteria for Adverse Events version 5.0. We present here an interim analysis, with follow-up ongoing and recruitment reopened for an additional dose level (9·5 GBq). The trial is registered at ClinicalTrials.gov (NCT05521412). Findings: Between Oct 14, 2022 and Feb 15, 2024, 30 eligible patients were enrolled. Median age was 69·0 years (IQR 66·0–74·8), screening PSA 26·9 ng/mL (10·1–70·0), PSMA mean standardised uptake value 8·2 (7·4–10·8), and 20 (67%) of 30 patients had received previous docetaxel. There were no dose-limiting toxicities. The maximum administered dose and recommended phase 2 dose was 7·4 GBq. Grade 3 treatment-related adverse events (TRAEs) were limited to pain (one [3%] of 30; the only serious TRAE) and lymphopenia (one [3%] of 30). No grade 4 TRAEs or treatment-related deaths occurred. No dose reductions or treatment discontinuation occurred for toxicity. Interpretation: [161Tb]Tb-PSMA-I&T is safe at the maximum administered dose of 7·4 GBq. Further investigation of this promising radionuclide is warranted in larger, randomised clinical trials. Funding: Prostate Cancer Foundation, Peter MacCallum Cancer Foundation, National Health and Medical Research Council Investigator Grant, Isotopia Molecular Imaging. © 2025 Elsevier Ltd",,Final,,Scopus,2-s2.0-105009937111,[WARNING:NoKeywords]
Chikwati R.P.; Crowther N.J.; Ramsay M.; Micklesfield L.K.; Norris S.A.; Seakamela K.P.; Nonterah E.A.; Agongo G.; Mohamed S.F.; Kisiangani I.; Boua P.R.; Wade A.N.,Incident type 2 diabetes and its risk factors in men and women aged 40–60 years from four sub-Saharan African countries: results from the AWI-Gen study,2025,The Lancet Global Health,10.1016/S2214-109X(24)00520-5,"Background: The incidence of type 2 diabetes in sub-Saharan Africa is expected to increase, but few longitudinal studies have characterised its risk factors. This study aimed to determine the incidence of type 2 diabetes over 33 481 person-years and identify its principal risk factors in middle-aged adults (ie, those aged 40–60 years) from four sub-Saharan African countries. Methods: Longitudinal data were available from 6553 participants aged 40–60 years at baseline from study centres in South Africa, Kenya, Ghana, and Burkina Faso. Sociodemographic, behavioural, clinical, and biochemical data were collected at baseline and after an interval of 5–6 years. The prevalence of type 2 diabetes was determined at each timepoint and diabetes incidence was calculated. A two-stage individual participant data meta-analysis was used to identify baseline risk factors for incident diabetes. Findings: The overall incidence of type 2 diabetes was 14·6 (95% CI 13·4–16·0) cases per 1000 person-years. The incidence was highest in South Africa with 21·8 (19·5–24·4) cases per 1000 person-years, and lowest in west Africa with 5·5 (4·4–6·9) cases per 1000 person-years. Baseline glucose (adjusted odds ratio 1·37; 95% CI 1·16–1·42), being male (1·32; 1·12–1·54), family history of type 2 diabetes (1·22; 1·01–1·46), unemployment (1·19; 1·03–1·37), hypertension (1·21; 1·01–1·45), BMI (1·03; 1·02–1·04), and waist circumference (1·02; 1·01–1·03), were associated with a higher risk of incident type 2 diabetes, while adequate baseline physical activity (0·87; 0·76–1·00) was associated with lower risk. Interpretation: The high incidence of type 2 diabetes in this middle-aged sub-Saharan Africa population is influenced by several modifiable risk factors that should inform interventions to mitigate the disease burden. Funding: National Institutes of Health, Department of Science and Innovation (South Africa), and the South African Medical Research Council. © 2025 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY 4.0 license",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85218901727,[WARNING:NoKeywords]
Liguori A.; Zoncapè M.; Casazza G.; Easterbrook P.; Tsochatzis E.A.,Staging liver fibrosis and cirrhosis using non-invasive tests in people with chronic hepatitis B to inform WHO 2024 guidelines: a systematic review and meta-analysis,2025,The Lancet Gastroenterology and Hepatology,10.1016/S2468-1253(24)00437-0,"Background: Non-invasive tests (aspartate aminotransferase-to-platelet ratio index [APRI] and transient elastography [FibroScan]) were recommended in the 2015 WHO guidelines to guide treatment decisions in people with chronic hepatitis B. We updated the systematic review and meta-analysis that informed the 2015 guidelines to inform new cutoffs for non-invasive tests for the diagnosis of significant fibrosis and cirrhosis for the 2024 WHO guidelines for chronic hepatitis B. Methods: We searched PubMed (MEDLINE), Embase, and Science Citation Index Expanded (Web of Science) for studies published in any language between Jan 1, 2014, and Feb 15, 2023. We included all studies that reported cross-sectional data on the staging of fibrosis or cirrhosis with APRI, Fibrosis-4 (FIB-4), and FibroScan compared with liver biopsy as the reference standard in people with chronic hepatitis B. We excluded studies in which the maximum interval between liver biopsy and non-invasive fibrosis test was more than 6 months; that reported on fewer than ten patients with advanced fibrosis or cirrhosis; that were done exclusively in children; and did not report diagnostic accuracy across our prespecified ranges of test cutoffs. The results of this updated search were collated with the meta-analysis that informed the 2015 guidelines. Outcomes of interest were the sensitivity and specificity of non-invasive tests using defined index test cutoffs for detecting significant fibrosis (≥F2), advanced fibrosis (≥F3), and cirrhosis (F4) based on the METAVIR staging system. We performed meta-analyses using a bivariate random-effects model. Findings: Of 19 933 records identified by our search strategy, 195 were eligible for our systematic review and combined with the 69 studies from the previous meta-analysis to total 264. Two studies were at low risk of bias, 31 studies had unclear risk of bias, and 231 studies had a high risk of bias. Of these 264, 211 studies with 61 665 patients were used in the meta-analysis. For the diagnosis of significant fibrosis (≥F2), sensitivity and specificity were 72·9% (95% CI 70·2–75·5) and 64·7% (95% CI 61·0–68·2) for the APRI low cutoff (>0·3 to 0·7), 30·5% (23·7–38·3) and 92·3% (89·3–94·6) for the APRI high cutoff (>1·3 to 1·7), and 75·1% (72·2–77·7) and 79·3% (76·2–82·2) for FibroScan (>6·0 to 8·0 kPa), respectively. For the diagnosis of cirrhosis (F4), sensitivity and specificity were 59·4% (53·2–65·2) and 73·9% (70·1–77·4) for the APRI low cutoff (>0·8 to 1·2), 30·2% (24·2–36·9) and 88·2% (85·4–90·6) for the APRI high cutoff (>1·8 to 2·2), and 82·6% (77·8–86·5) and 89·0% (86·3–91·2) for FibroScan (>11·0 to 14·0 kPa), respectively. Using a hypothetical population of 1000 unselected patients with chronic hepatitis B with a 25% prevalence of significant fibrosis (≥F2), the APRI low cutoff for significant fibrosis (≥F2) would result in 262 (26·2%) false positives but only 68 (6·8%) false negatives. The FibroScan cutoff would result in 158 (15·8%) false positives and 63 (6·3%) false negatives. In a population with a 5% prevalence of cirrhosis (F4), the APRI low cutoff for cirrhosis (F4) would result in 247 (24·7%) false positives and 21 (2·1%) false negatives and the FibroScan cutoff would result in 105 (10·5%) false positives and nine (0·9%) false negatives. Interpretation: These findings have informed new thresholds of APRI and FibroScan for diagnosis of significant fibrosis and cirrhosis in the 2024 WHO guidelines on chronic hepatitis B, with an APRI score greater than 0·5 or a FibroScan value greater than 7·0 kPa considered to identify most adults with significant fibrosis (≥F2) and an APRI score greater than 1·0 or a FibroScan value greater than 12·5 kPa to identify most adults with cirrhosis (F4). These patients are a priority for antiviral treatment. Funding: WHO. © 2025 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY 4.0 license",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-86000503980,[WARNING:NoKeywords]
Singh M.; Phillips K.; Wang J.; Subramanian A.; Eastwood K.-A.; Nirantharakumar K.; Crowe F.L.,"Trends in the prevalence of autoimmune diseases during pregnancy in the UK, 2000–21: a retrospective cohort study",2025,The Lancet Rheumatology,10.1016/S2665-9913(25)00039-6,"Background: Autoimmune diseases are increasingly prevalent worldwide and disproportionately affect women of reproductive age, including during pregnancy. Given the association between autoimmune diseases, comorbidities, and risk factors for adverse pregnancy outcomes, we aimed to estimate the burden of autoimmune disease in pregnancy. Methods: This was a UK population-based retrospective cohort study using routinely collected data from two large databases (Clinical Practice Research Datalink Gold and Aurum) and associated pregnancy registers. Prevalence was calculated annually for 17 autoimmune diseases (Addison's disease, alopecia areata, ankylosing spondylitis, coeliac disease, inflammatory bowel disease (including Crohn's disease and ulcerative colitis), Graves' disease, Hashimoto's thyroiditis, multiple sclerosis, myasthenia gravis, psoriasis, psoriatic arthritis, rheumatoid arthritis, Sjögren's disease, SLE, systemic sclerosis, type 1 diabetes, and vitiligo) in pregnancies among women of reproductive age (15–49 years) from Jan 1, 2000, to Dec 31, 2021. Logistic regression was used to estimate odds ratios, describing the relationship between women's characteristics (age, ethnicity, deprivation, BMI, smoking status, and gravidity), comorbidities, and autoimmune diseases. Patient and public involvement and engagement representatives participated in formulating the research question. They also played key role in collaboration with clinicians and researchers to identify and consider the list of autoimmune diseases in the study, and played a key role in disseminating the results. Findings: 5 165 960 pregnancies in 2 831 472 women were included. In 2000–21, there were 185 208 pregnancies in 100 655 women who had a coded diagnosis of autoimmune disease. There was an increase in prevalence of the combination of 17 autoimmune diseases, from 6058 (3·5%) of 172 430 in 2000 to 8429 (4·7%) of 181 532 in 2021. Of the 17 autoimmune diseases studied, psoriasis had the highest prevalence throughout the study period. The prevalence of most of the autoimmune diseases increased from 2000 to 2021. The steepest rise was Hashimoto's thyroiditis, followed by coeliac disease, Grave's disease, and type 1 diabetes. Women in less deprived areas had higher odds of an autoimmune disease during pregnancy (adjusted odds ratio 1·10 [95% CI 1·07–1·14]), whereas minority ethnic groups had lower prevalence rates compared with White women (Black women 0·48 [0·45–0·51]; Asian women 0·81 [0·77–0·85]). Ex-smokers had significantly higher odds of autoimmune disease than non-smokers (1·20 [1·18–1·23]). When compared with women with a single pregnancy, the odds of having an autoimmune disease were significantly higher for women with five or more pregnancies (1·12 [1·10–1·15]). Women with metabolic and mental health conditions had significantly higher odds of having an autoimmune disease during pregnancy (type 2 diabetes, 1·41 [1·30–1·53]; hypertension, 1·07 [1·01–1·13]; anxiety, 1·15 [1·12–1·19]; depression, 1·17 [1·14–1·20]). Interpretation: The growing burden of autoimmune diseases in pregnancy calls for research into their impact on outcomes. Health policy should address gaps in specialised care to ensure individuals receive evidence-based care to prevent deterioration of the autoimmune disease and development of adverse pregnancy outcomes. Funding: Strategic Priority Fund, Medical Research Council, National Institute for Health and Care Research, Economic and Social Research Council, and Engineering and Physical Sciences Research Council. © 2025 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY 4.0 license",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105007061899,[WARNING:NoKeywords]
